text,label,document,year,annotator
"Dazu gehört die Dipolpolarisierbarkeit von Kalzium-48, die ein Team aus Physikern der Darmstadt-Osaka Kollaboration dabei ist zu bestimmen.",0,640713,2015,22
"Mit dem neuen Rentenmodell lasse sich eine Alterssicherung auf einem Niveau und in einer Sicherheit, wie sie lange der Normalfall war, in der Breite nicht mehr gewährleisten.",0,608014,2014,22
"2004 entfielen nur mehr 6,5 Prozent des gesamten Industrieumsatzes in Deutschland auf solche Neuheiten, im Jahr 2000 waren es noch 8,6 Prozent gewesen.",0,148680,2006,22
"Alles in allem wurde bei dieser Veranstaltung deutlich, dass sich in Deutschland mit Unterstützung des BMBF Dienstleistungsexzellenz in Wissenschaft und Wirtschaft etabliert hat.",1,226065,2007,22
"Die Diskussion zeigte, dass mit Blick auf die zukünftige Entwicklung des „Unternehmens 2.n“ ein großes Potenzial zur Steigerung der geistigen Produktivkräfte und damit der Innovationsfähigkeit besteht.",1,531704,2013,22
Die Mehrheit der 125 Teilnehmer der Befragung ist aus dem deutschsprachigen Raum; insgesamt kamen die Antworten aus zwölf Ländern.,0,363416,2010,22
"Den Nutzungsmöglichkeiten eines solchen mobilen Stadtinformationssysteme sind für die Zukunft nahezu keine Grenzen gesetzt: Ob mobile Routenplaner, digitale Stadtführer für Touristen oder die Anzeige von Sonderangeboten in der näheren Umgebung - eigentlich jede Form der mobilen Informationsversorgung erscheint möglich.",1,37563,2001,22
Eine Überarbeitung der Tarifbestimmungen sollte nach Auffassung des WSI-Tarifexperten vor allem an diesen Defiziten ansetzen.,0,60682,2003,22
Die Firmengründer - in der Regel hochkarätige Naturwissenschaftler oder Ingenieure - bringen zudem wenig Know-how in Betriebswirtschaft und Marketing mit und entwickeln oft erst sehr spät realistische Unternehmens- und Marktstrategien.,1,161084,2006,22
"Wer zum Superstar wird, hat in der Regel bereits große Erfolge vorzuweisen, also bspw.",0,570792,2014,22
"Um dieses Ziel zu erreichen, muss jedoch erst der Prozess dahinter verstanden werden.",0,646560,2016,22
"Das Fraunhofer IITB konzentriert sich mit 3 Exponaten auf Kerngeschäfte in der IT-Branche: Wissensmanagement, Projektmanagement sowie die sichere Internetanbindung von Firmennetzwerken, die modernste Kommunikationsdienste ermöglicht und vor Angriffen von außen schützt.",0,59826,2003,22
Diese beiden Indikationen waren nicht Gegenstand der jetzigen Bewertung: Zum einen bezieht sich das geänderte Anwendungsgebiet nicht auf Patienten mit rasch fortschreitender RRMS.,0,646949,2016,16
Nun wurden sie erstmals für den Einsatz in fleischerzeugenden Ketten angepasst.,1,138217,2005,16
Die Wissenschaftler haben insgesamt sieben Glücks-Dimensionen identifiziert.,1,630227,2015,16
"Charakteristisch für die zwei Szenarien ist, dass - das BAU Szenario zu einem Anteil erneuerbarer Energien am Endenergieverbrauch von 14% bis 2020 und 17% bis 2030 führt.",0,318659,2009,16
"Dass eine Verbesserung der Gewinnsituation von 73 Prozent der Unternehmen als Bedingung für mehr Innovationsaktivitäten genannt wird, liegt ebenfalls auf der Hand.",1,110794,2005,16
"Die Untersuchung gliedert sich in die Themen ""Modernisierung öffentlicher Organisationen"", ""Kundenorientierte Gestaltung von Dienstleistungen"", ""Qualitätsmanagement"", ""Projektmanagement und Erfolgsfaktoren der Projektarbeit"" sowie ""Einbindung externer Berater"".",0,92545,2004,16
Rund zehn verschiedenen Formen sind bislang bekannt; alle sind durch verschiedene Genmutationen verursacht.,0,526207,2013,16
"Das neu entwickelte Prognosemodell, das ausschließlich das Abschneiden von Regierungsparteien bestimmt, ist in bisherigen Tests im Durchschnitt nur um 1,5 Prozentpunkte von den amtlichen Endergebnissen abgewichen.",1,50348,2002,16
"EU-Netzwerk für Smarte Städte Ganz unterschiedliche Städte und Forschungsgruppen sind am Projekt PLEEC beteiligt: Koordiniert wird es von der Stadt Eskilstuna (Schweden), die Projektpartner sind über ganz Europa verteilt – vom Baltikum bis Spanien.",1,547666,2013,7
Das „Quality Classes – Content Pays“-Modell basiert auf den unterschiedlichen Bedürfnissen bezüglich der Übertragungsqualität verschiedener Online-Services.,0,406613,2011,7
"Auch 45 Prozent der Mieter im Land haben bereits mit dem Gedanken gespielt, Wohneigentum zu erwerben.",1,630227,2015,7
"Der PISA-Datensatz für das Jahr 2003, der der ZEW-Studie zugrunde liegt, liefert detaillierte Informationen zu rund 3.000 15-jährigen, unter anderem zu ihrer mathematischen Leistung sowie zur Selbsteinschätzung der eigenen Leistung im Fach Mathematik.",0,411685,2011,7
"Massiver Ausbau der Erneuerbaren - oder verstärktes Energiesparen Zwei verschiedene Strategien stehen zur Verfügung, um die Ziele zu erreichen: Österreich könnte sich primär darauf konzentrieren, mehr Energie aus erneuerbaren Quellen zu gewinnen – das würde allerdings einen massiven Ausbau erfordern.",1,522990,2013,7
"In der abschließenden Podiumsdiskussion wurde zudem deutlich, dass angesichts der Ausweitung des Dienstleistungshandels Innovationen notwendiger sind denn je, um im europäischen und im internationalen Wettbewerb erfolgreich zu sein.",0,178542,2006,7
Darüber hinaus sind auch Defizite in der Unterstützung durch das Top-Management sowie im Einsatz von Informationstechnologie und personalpolitischen Maßnahmen festzustellen.,1,59346,2003,7
"Die Bertelsmann Stiftung hat mit dem Europäischen Praxisassessment (EPA) ein wissen­schaftlich belastbares Instrument zur anonymen Selbstbewertung von Arztpraxen für ein zielgerichtetes Qualitätsmanagement zur Verfügung gestellt und ist außerdem dabei, ein unabhängiges Portal zu entwickeln, in dem sich Bürger über Angebot und Qualität von Kran­kenhausleistungen informieren können.",0,148698,2006,7
"Wahlster betonte die Bedeutung der universitären Forschung: ""Wir sollten mehr Forschungsprofessuren mit geringem Lehrdeputat und ohne Aufgaben in der akademischen Selbstverwaltung (wie an amerikanischen Elite-Unis) einrichten.""",1,74604,2004,7
"Betrachtet man jedoch den Dienstleistungssektor, so wird dessen positive Beschäftigungswirkung besonders deutlich: In nahezu allen Landkreisen sowie im Oberzentrum Schweinfurt ist eine Zunahme von ein bis zwei Prozent zu verzeichnen.",0,49485,2002,7
"In gemäßigten Klimazonen wird die Sonnenstrahlung, bevor sie die Erdoberfläche erreicht, durch den Wasserdampfgehalt in der Atmosphäre gefiltert, wodurch Infrarot C, Infrarot B und die Absorptionsbanden innerhalb des Infrarot A vermindert werden.",0,103473,2005,7
"Sicherheit muss bezahlbar sein, daher müssen Investitionen in die Bauwerkssicherheit effizient sein.",0,51804,2002,7
Die endgültige Prognose des Modells beruht auf dem Stand der Kanzlerunterstützung im Juli 2002 - zwei Monate vor der Bundestagswahl.,1,50348,2002,7
"Das Schwerpunktheft der UNIVERSITAS ""Gesundheit und Gerechtigkeit"" mit dem Beitrag von Professor Norbert Schmacke von der Universität Bremen kann kostenlos bei Dirk Katzschmann, Chefredakteur der UNIVERSITAS, angefordert werden.",0,75882,2004,7
"Dazu gehören insbesondere Gesundheit, Energie, Klimaschutz und Mobilität; Themen, die die Bundesregierung im Rahmen der Hightech-Strategie fördert“, sagt Bundesforschungsministerin Annette Schavan.",0,464865,2012,7
"Die Einladung ist jedoch ausgerechnet an dem Tag, an dem sich dieses Mädchen mit ihrer besten Freundin trifft.",1,53001,2002,7
"Höhere Innovationsaufwendungen in den Branchen EDV/Telekommunikation und Banken/Versicherungen standen rückläufige Innovationsbudgets in den technischen Dienstleistungen, der Unternehmensberatung, dem Großhandel und dem Transportgewerbe gegenüber.",0,148680,2006,7
Vor genau hundert Jahren beschrieb der deutsche Neuropathologe Alois Alzheimer die Symptome und typischen Gehirnveränderungen der später nach ihm benannten Alzheimer Krankheit.,0,176296,2006,7
"Alles in allem wurde bei dieser Veranstaltung deutlich, dass sich in Deutschland mit Unterstützung des BMBF Dienstleistungsexzellenz in Wissenschaft und Wirtschaft etabliert hat.",1,232633,2007,7
Entscheidungsprozesse in Bezug auf die Bemessung von Tragwerken werden deshalb immer mehr als Entscheidungsproblem unter Unsicherheiten erkannt - welches mit der Bayes'schen Entscheidungstheorie gelöst werden kann.,1,51804,2002,7
"Die Relevanz der Bewertung der Pflegedokumentation und Pflegeplanung ergibt sich aber auch im Urteil der Beschäftigten daraus, dass die Bewertung dieser Items das größte Gewicht für die Bestätigung von Mängeln beim eigenen Pflegedienst insgesamt aufweisen.",0,58602,2003,7
"»Damit kann der Entwickler einzelne Konstruktionsschritte detailliert nachvollziehen und der Kunde erhält eine konkrete Vorstellung vom Endprodukt, indem er beispielsweise durch das virtuelle Modell interaktiv navigiert,« erklärt Preisträger Dr. Nico Günther.",1,33591,2001,7
"Ein weiterer Schlüssel zum Erfolg ist die stärkere Mitgestaltung der Kommunen und die Entwicklung effizienter regionaler Unterstützungssysteme für selbst­ständige Schulen.""",2,161353,2006,7
"„Weil der IS sehr stark an der eigenen Staatlichkeit im Nahen Osten interessiert war, schien es zunächst einen klaren Unterschied zu Al-Qaida zu geben.",1,642209,2015,7
"Doch bis Dagobert Duck zu einer „Stehenden Figur“ wurde, wie sie in Comics mit ihren stets gleichen Stärken und Schwächen üblich sind, vergingen einige Jahre.",1,499710,2012,7
"""Dies ermöglicht Aussagen über die Leistungsfähigkeit unterschiedlicher betrieblicher Interessenvertretungsformen"", so Pries.",0,150120,2006,7
"Auf großes Interesse stieß das neue Präsentationssystem bereits bei den Besuchern der Schiffahrtsmesse »Cruise Shipping«, die im März in Miami stattfand.",1,33591,2001,7
"„Derzeit herrscht eine starke psychologische Barriere gegen die Zahlung von Online-Inhalten”, legt er dar.",0,631033,2015,7
"Aus der Sicht des Unternehmens ist es letztlich irrelevant, wie viel Zeit, Mühe und Aufwand der Einzelne investiert.",0,243546,2008,7
"USD erbringen, wohingegen jährlich nur Investitionen in Höhe von etwa 45 Mrd. USD für den Erhalt der Ökosysteme notwendig wären.",3,382914,2010,7
"Dieses analytische Verfahren ist so empfindlich, dass man damit sogar noch ein Millionstel Gramm eines Inhaltsstoffes in einem Kilogramm eines Lebensmittels entdecken kann.",1,25284,2000,7
Dazu brauchen wir mehr Mittel.,0,74604,2004,7
"Erst diese intelligente Vernetzung könne dazu führen, dass die Nutzer die verschiedenen Mobilitätssysteme akzeptieren und sie auch kombinieren.",0,633229,2015,7
"Für die PUSH-Studie ließen die Forscher, unterstützt vom Verein Post SV Nürnberg, „Kieser Training“ Erlangen sowie der Staedtler-Stiftung, insgesamt 120 untrainierte Männer zwischen 30 und 50 Jahren fünf Monate lang trainieren – und zwar in vier Trainingsgruppen.",0,585542,2014,7
"Verstreicht dieses Zeitfenster ungenutzt, dann ist eine Umprogrammierung der Zellen nicht mehr möglich.",1,63072,2003,7
"Die Methode verfolgt den Grundsatz, kreative Seitensprünge systematisch und proaktiv auszuschöpfen.",0,412572,2011,7
"Ein besonders drängender Problembereich liegt in den - offenbar sehr unterschiedlich gut bewältigten - hohen Anforderungen an die Organisation, Planung und Koordination der Pflege, bei häufig als restriktiv empfundenen Rahmenbedingungen (Personalmangel, Zeitmangel).",1,58602,2003,7
Der Nachfolge-Standard ISO 25000 wird bislang nur marginal eingesetzt.,0,363416,2010,7
Ein guter Unternehmer ist demnach extrovertiert sowie enorm fleißig und akkurat bei der Arbeit.,0,38164,2001,7
· Eine Bewahrung der Substanz des Sozialstaats kann nur durch eine gezielte Weiterentwicklung des gesamten Systems erreicht werden.,1,18056,2000,7
"Die bestehenden Märkte zur Optimierung des Einsatzes bestehender Anlagen sollten perspektivisch um Kapazitätsmechanismen ergänzt werden, die Leistungsvorhaltung honorieren und damit garantieren, dass das öffentliche Gut Versorgungssicherheit bereit gestellt wird.",0,540213,2013,7
"Das komplexe mathematische Modell von TU Wien und dwh GmbH, das im Auftrag des Hauptverbandes der österreichischen Sozialversicherungsträger entwickelt wurde, berücksichtigte aber auch, dass es unterschiedliche Typen von Erregern gibt: „Nachdem die Impfung eingeführt ist, erkranken nach dem Computermodell die Leute eben an einem anderen Typ, die Kosten für die Impfung bringen daher deutlich weniger Nutzen als erwartet“, erklärt Popper.",1,524655,2013,7
Das ist das zentrale Ergebnis einer repräsentativen Studie des Instituts für Kredit- und Finanzwirtschaft der RUB (ikf).,0,426752,2011,7
"Die CBD verfolgt drei Ziele: Schutz biologischer Vielfalt, nachhaltige Nutzung biologischer Vielfalt und die gerechte Aufteilung der Vorteile aus der Nutzung genetischer Ressourcen.",0,222917,2007,7
"Die Ergebnisse des Projektes erscheinen im Herbst 2004 im Springer Verlag (aktuelle, historische Nutzung ertragsschwacher Standorte, Akzeptanz und Kosten extensiver Landnutzung, Ressourcenschutz, Artenvielfalt und Landnutzung, politische Bedingungen und Perspektiven der Bewirtschaftung von ertragsschwachen Ackerstandorten eingegangen.",0,81586,2004,7
Die aktuellen Änderungen und Ergänzungen beziehen sich insbesondere auf die zu vermittelnden Versicherungszweige und der Versicherungsprodukte.,0,51451,2002,7
"Ohne sie wäre unser Land als herausragender Standort für Forschung und Hochtechnologie insgesamt weniger beweglich, weniger erfolgreich und weniger zukunftsorientiert geworden.",2,322484,2009,7
"Erst wenn darin offiziell festgestellt wird, dass die säumigen Versicherten zahlungsunfähig sind, springt der Staat bei den Versicherungsprämien ein.",1,291121,2008,7
"Dies trifft sicherlich auch auf Transformationsprozesse in anderen gesellschaftlichen Bereichen zu, scheint sich aber im Fall der erneuerbaren Energien wie unter einem Brennglas zu bündeln.",1,642491,2015,7
"Das soeben erschienene Buch gibt die Ergebnisse des Modellversuchs im Wohnheim der Behindertenhilfe ""Bethel"" wieder.",0,124368,2005,7
"Dr. Mario Ragwitz, Leiter des Geschäftsfeldes Erneuerbare Energien am Fraunhofer ISI erläutert: ""Instrumente, die technologische Innovationen im Bereich der erneuerbaren Energien fördern, sind deshalb essenziell, um den Wettbewerbsvorteil der Technologieführerschaft der europäischen Industrie im Bereich der erneuerbaren Energien dauerhaft zu stärken.",0,318659,2009,7
"Laut bisher gängigen Modellvorstellungen wachsen Riesenplaneten, indem sie einen Teil des Gases und Staubes einfangen, das bei der Bildung des Zentralsterns übrigbleibt [3].",0,521115,2013,7
"Vor allem die Versicherten würden profitieren: ""Wenn sie sich für einen Generalunternehmer ent­scheiden, erhalten sie endlich eine Versorgung aus einem Guss"", sagt Mohn.",3,166489,2006,7
"Die Freiburger Forscher zeigten, dass die Aktivierung dieses Enzyms zwar wichtig für die regelgerechte Funktion der Nierenkörperchen während der embryonalen Entwicklung ist, dass aber die überschießende Aktivierung von mTOR durch einen bestehenden Diabetes zu einer folgenschweren Störung des Nierenfilters bis hin zum totalen Funktionsverlust führen kann.",0,428265,2011,7
"""Das bedeutet, dass noch verwendbare Teile etwa bei der Altautoverwertung direkt in die Nutzung zurück gehen, anstatt zuerst in Rohstoff zurück verwandelt zu werden oder vielleicht überhaupt nur noch energetisch, sprich als Brennstoff, Verwendung zu finden"", erläutert Recycling-Professor Dr. Ralf Holzhauer von der Fachhochschule Gelsenkirchen.",0,24604,2000,7
Innerhalb des Netzverbundes sind an den sechs Standorten über 300 Mitarbeiterinnen und Mitarbeiter sowie mehr als 450 wissenschaftliche Hilfskräfte beschäftigt.,0,33591,2001,7
Auch die Zuversicht in die Sicherheit des eigenen Arbeitsplatzes (42%) hat gegenüber dem Vorjahr nur leicht abgenommen (- 3 Prozentpunkte).,0,294709,2008,7
